"order_idx","gene","cluster","K27_cac1","K27_cac2","K27_ash1","K36_cac1","K36_cac2","K36_set7","RNA_cac1","RNA_cac2","RNA_set7"
116,"NCU04705","K27 lost only",3.42840955170244,2.37075118890342,-0.606129734280714,0.806456688537269,0.576632735892534,1.35978828668359,4.39378245465559,2.27729216207919,3.61661822773957
117,"NCU08085","K27 lost only",2.72377364777171,3.05173995845614,2.71623110183411,-0.0504162676391009,0.114767727113891,0.635211149368069,3.58841364125256,7.35504394653227,7.96874950192535
118,"NCU08075","K27 lost only",2.57784075893441,3.13064405534596,3.39135161472834,0.180295020854559,0.269762466500563,0.85306452225229,3.99753026840203,1.96703739154941,2.17613180642061
119,"NCU07103","K27 lost only",3.11658590112001,2.52745896002642,0.672887352216216,1.62239979435638,1.27781723443006,1.62245887930315,2.39012511424468,1.49877222460822,2.46134099194686
120,"NCU04896","K27 lost only",2.9402688388513,2.67224205934291,2.7265128850177,0.137824538166949,0.131716539921973,0.695696863156329,4.20193574414799,2.11027527730074,3.04161053635511
121,"NCU04706","K27 lost only",3.2504018697661,2.36163153544856,-0.762842194635,1.16969604798483,1.17169123676357,1.38266696448895,4.87376403812764,0.756759715707156,3.6557184282545
122,"NCU08087","K27 lost only",2.79043758901722,2.80817186871099,2.42448245023805,0.586416469480558,0.29872428254008,1.28238085755031,4.17700548731176,4.75582123415571,3.0256031050755
123,"NCU09453","K27 lost only",2.80688646923951,2.78002154715161,0.541184003301269,1.38742089460827,1.38262878184746,1.90325859417091,4.33879968377497,0.755290437334078,2.46086603061637
124,"NCU07107","K27 lost only",3.16001230143026,2.23162686476945,-0.225882345214355,0.619597559524049,0.811267903225025,0.443528844306845,2.35844960938691,0.239146348609303,2.11423248134811
125,"NCU04701","K27 lost only",3.26214163254428,2.08821898785846,-0.286804899460285,0.786442490912242,0.789348452760673,1.22603472921021,3.43745659090889,1.72232682597509,3.53542193874268
126,"NCU08207","K27 lost only",2.81932351719578,2.49823691895734,2.40445500736455,0.643402140795583,0.638382889076599,0.76479425697034,2.80964531846785,0.755521203491482,3.17340313689226
127,"NCU08915","K27 lost only",2.27403859315535,2.94617615615273,2.42208879063283,1.00684707628963,1.03143154183601,1.4219840670668,5.66411008296707,2.17110996894817,2.8645920065364
128,"NCU07647","K27 lost only",2.40793389774469,2.66236640925539,3.22874880033798,0.792968563685757,0.590008080809271,1.59901237619733,5.47972826464591,3.33090854479433,2.46116466495458
129,"NCU12076","K27 lost only",3.08685275496155,1.92165425185818,-0.226901403419045,0.572049393844971,0.410823657434032,0.333861435149293,2.64889855708989,2.59147634265268,2.1820508331375
130,"NCU08100","K27 lost only",2.57723146977787,2.38992523358361,2.83194863627816,1.50808264231064,1.45867546380567,1.7009804159967,1.44152438421544,0.17771269833937,1.5428536814306
131,"NCU07106","K27 lost only",2.79118672409292,2.1666638121247,0.732656887289027,1.54800550337215,1.35731736286267,1.56961802589417,3.63372667904575,3.80091722841643,2.46094786298376
132,"NCU12069","K27 lost only",2.87870176388358,2.07195430127749,-0.329788483889387,0.963879640376233,0.929835698396714,1.39410761029514,7.30093841816936,5.20664074627335,2.46130421470559
133,"NCU08752","K27 lost only",2.70048787593552,2.2104568654811,-0.354086786360541,-1.87282942178525,-1.55052535299445,-3.20633276241088,-0.178948410613737,0.080942023979437,0.666302351567793
134,"NCU04704","K27 lost only",3.08200094167231,1.77735578705575,-0.777212253246361,1.01945139571804,0.558075656203899,1.64674754718332,2.59147147704355,1.39976185826719,1.89106467984708
135,"NCU04708","K27 lost only",3.0376051218526,1.80535521672206,-0.527639517972741,1.04133899580493,1.0253159312298,1.50464191342566,4.26589030721988,3.77151375120909,1.88438992659781
136,"NCU04875","K27 lost only",2.40663256713959,2.40169502722472,3.02365539913062,0.583113107794222,0.651537999754921,1.35218475207543,3.75451911822007,1.7457397765704,2.46089479991721
137,"NCU08539","K27 lost only",2.48306577579597,2.30445668735841,3.00025520625558,0.590586177147834,0.572727722664739,0.908609187604533,9.35860783946101,6.26697927840468,7.41046149759695
138,"NCU07116","K27 lost only",2.79716669464793,1.96208263692321,0.032927038391436,0.495867695368402,0.273473706444432,0.766114099377928,2.8842440964816,2.09876665746107,2.60360834276988
139,"NCU10644","K27 lost only",2.22236937349713,2.44227656147943,3.45205135113419,0.63581141234997,0.763307838878037,1.37278071122542,9.62462886912088,9.7674994986442,4.79907390475144
140,"NCU10502","K27 lost only",2.25181158066255,2.32571070779768,3.04177686899108,1.20826837969107,1.17271434370615,1.75388040535904,9.94503799215049,8.54144291132332,4.54904102077604
141,"NCU14162","K27 lost only",2.70997055511906,1.86432859873172,-0.507381356729155,1.15444626401036,1.03328509253048,1.67563302231577,0,0,0
142,"NCU14057","K27 lost only",1.80143369067336,2.7442869112746,2.68155185576274,0.979448414286714,0.922782957071087,1.84722809478023,0,0,0
143,"NCU09835","K27 lost only",1.80565505754522,2.73796119164077,2.55087718530767,1.10229363361866,1.11774689291116,1.70575061129688,5.19094462774255,3.0547080299348,1.88423656478351
144,"NCU09836","K27 lost only",1.82656314221835,2.70357517654685,1.52127485854598,0.169750112712914,0.237816881925615,0.392323476779296,4.26461659572781,2.54940042810036,3.2247794715483
145,"NCU04703","K27 lost only",2.68513249475907,1.8065210571009,-1.01615667063235,1.20853605285888,1.11357867584875,1.81075512910159,6.61498658261813,3.42494049971555,4.34213437929458
146,"NCU08099","K27 lost only",2.26225301909802,2.17851614677447,2.85535714630605,1.28687287377695,1.37544315954311,1.6066664182329,0.472886547834528,0.488733662083719,0.0955442004528239
147,"NCU12077","K27 lost only",2.6956192066689,1.7097195147563,-0.562308414310676,0.878148828347793,0.991496754478142,1.51168228396578,2.43379929942089,1.9561619305994,2.46083377006618
148,"NCU11087","K27 lost only",1.56712131396204,2.78140959645464,2.82996770273112,0.998682324159153,0.92089288175511,1.2485005796051,2.07075771762167,0.726699140948571,-0.373476758771945
149,"NCU08076","K27 lost only",1.87036696714436,2.46230194938376,2.8290096360615,-0.913546546019403,-0.606512796518127,-0.793988403706603,-1.56860001297679,-0.774672593956754,0.119596518053927
150,"NCU07626","K27 lost only",2.12959234489783,2.20080889077623,2.33740029371749,-1.49919712895489,-1.40754471227247,-1.96116776287174,0.312872639519056,-0.895726958018535,-0.116722100337442
151,"NCU08916","K27 lost only",1.69778253495302,2.6187333888807,2.78824113436984,0.702669024627723,0.836836487318721,1.59990070237089,5.06405601336147,3.32985452624565,3.34026429674561
152,"NCU08917","K27 lost only",1.81214403758332,2.42106393317856,2.55664454716498,0.438926860469773,0.305370052642756,1.24301617147785,5.31166313812661,4.06243568048142,3.31935537226618
153,"NCU07105","K27 lost only",2.42647237139156,1.79238237871279,0.396673664341653,1.24065095100647,1.13228101350567,1.51033552040727,5.3657044655458,4.86661036697545,2.46137806991237
154,"NCU07104","K27 lost only",2.3717495157139,1.84504994466863,0.400326169982846,1.2398268766501,1.06753654298125,1.410339739464,6.9152182820304,5.45693585593907,2.46142996169015
155,"NCU04877","K27 lost only",2.07623241080894,2.12566292630134,3.55384896257349,0.847936885500661,0.964494249153459,1.3358152910593,6.68011999987819,5.44814344493618,2.46141081395842
156,"NCU04876","K27 lost only",2.09241239591665,1.97922276421097,3.24963914612454,0.795675658874543,0.658187428145337,1.53207867225515,3.34240318891827,2.62780390772429,2.4609023492572
157,"NCU09651","K27 lost only",2.40140253052197,1.632580448514,1.70169884624401,0.33888599847649,0.199067220205213,0.0646277700356423,-0.0630762706368414,-0.585426462470081,0.250362799349512
158,"NCU09276","K27 lost only",1.84589095014612,2.10023865458212,1.54486000702449,0.881982658452272,1.10508615438819,1.55466315411079,1.30744086415707,0.0353635237538602,1.74486243953745
159,"NCU08570","K27 lost only",2.26652240777661,1.63419811271316,0.849289873389426,1.14799350175975,0.97149159833316,0.836795040702306,0.513277929904278,0.383447357201565,2.15074927936376
160,"NCU04694","K27 lost only",2.90558936436661,0.932909370991754,-0.870431123500406,0.70200564908543,0.515846300082333,0.192919267303882,0.849599538124986,1.40144114388445,3.30274729761954
161,"NCU04879","K27 lost only",2.04013055241417,1.79294718628964,3.69221606606948,1.22123093870325,1.09557351014483,1.50495579212931,8.20743648976214,8.52828966848275,5.58753350595148
162,"NCU07623","K27 lost only",2.26618381152531,1.47990977620545,2.94131651000243,0.800400394781874,0.905286369248133,1.41563110779707,4.21776930708497,3.74190898440754,3.85028215404868
163,"NCU07109","K27 lost only",2.02729335631647,1.47839240069158,1.67571882472557,0.434209582186841,0.598459744736714,0.415477533870747,4.55946374294949,1.84881215374939,3.07444824365732
164,"NCU07652","K27 lost only",1.68308955804674,1.78179100424317,2.83608963382252,1.27775625910317,1.11134291508966,1.21448262521908,2.04250572601314,1.07535451636904,-0.204243947999648
165,"NCU15361","K27 lost only",2.04120138771968,1.41008579579029,0.0470754753485413,0.846122611150399,0.470371984191802,0.633130062586629,0,0,0
166,"NCU04695","K27 lost only",2.64937043282302,0.79951257555413,-0.315348965780798,1.10277151440276,0.902749669944215,1.04122676838632,1.1784000971231,-0.29667699506529,0.438285530205306
167,"NCU09726","K27 lost only",1.39858575238883,2.01697940848966,2.72988866251026,0.694882151705977,0.751722876628544,1.20551392308887,4.66119289512719,4.12281497718092,2.46123046830442
168,"NCU05463","K27 lost only",1.18265610155087,2.11013417004153,1.24262851439351,1.23113260872515,1.3347438486186,1.55810874863948,8.33568375976474,6.25242608771107,4.35135125089778
169,"NCU08918","K27 lost only",1.26466917604124,1.93373837223211,1.8818749018152,-0.358193916531801,-0.280388483159222,-0.603973188135204,1.38737217475416,1.04823959278393,1.56809311513969
170,"NCU07095","K27 lost only",2.00755452292488,1.01681564336315,-0.913755643447189,0.708771155305874,0.707779956000876,0.779206960156296,1.64395884763612,-0.0139882815079482,3.20859551025171
171,"NCU07115","K27 lost only",1.98285250518932,1.01903375989854,-0.607226856914753,0.454830994531701,0.385620188987404,0.650068811771681,1.75940786064181,2.33817378583201,2.97762207469594
172,"NCU08096","K27 lost only",1.28679140807149,1.6627947640957,2.68367185443891,0.929176985573922,1.062216706862,1.33350187780116,0.941480284998777,0.897406766983867,1.42808180604921
173,"NCU08800","K27 lost only",1.28353577773543,1.61615238264634,-0.477077186906845,1.30500523026779,1.56341265584468,1.8239493169184,4.95004910792505,3.49705608580492,2.46108875255963
174,"NCU08089","K27 lost only",1.12650689377222,1.73160167270395,2.28217346970944,1.14152850262396,1.20962622131689,1.19668709683826,1.10261445991279,2.06040996751479,2.17811716140138
175,"NCU09455","K27 lost only",1.19399087305239,1.62589228322342,-0.816773660107703,1.36620309511815,1.54517327250176,1.71822025780214,5.32097189886738,2.34669933127145,3.70337153856924
176,"NCU08558","K27 lost only",1.60273853547587,1.1343646631951,3.17194376743616,0.91513288265799,0.662425718127703,1.49959882182582,1.76793666228074,0.181360715760539,2.23401999581007
177,"NCU07110","K27 lost only",1.74664386029175,0.956892850506525,1.12976135837877,-0.798137849322727,-0.651266543427064,-1.52631571585305,2.62314489646143,1.82258366156025,2.61806937924079
178,"NCU04697","K27 lost only",2.01487652818438,0.619112415094513,-0.22991152605617,1.12723313878013,1.13195373134541,1.22273497431402,4.47135694560813,3.30603142961292,2.02097546101376
179,"NCU12051","K27 lost only",1.19840237541387,1.37776759069482,0.278847889497923,0.790853525125638,0.878833835889712,1.36801500140027,3.51078929850094,2.2334337921211,2.47816668907497
180,"NCU06899","K27 lost only",1.66739562708075,0.883030921375974,-0.602494955849139,0.740287978514191,0.689974335893016,1.69149317760071,6.1976855718332,3.70177986307806,3.18554293540877
181,"NCU07636","K27 lost only",1.13030142894042,1.35464281305442,2.3113623196855,-1.04942502081891,-1.31765247110742,-0.84940041889165,3.60597912268982,1.85078556496383,2.14395777622292
182,"NCU07094","K27 lost only",1.41567827559915,0.928716656337291,-0.226005991590473,1.0374333351227,1.20610312965929,1.33449236466428,1.75586070025495,-0.204849764090757,0.523581453544994
183,"NCU07051","K27 lost only",1.66291593078525,0.54379209934905,-0.0536319304986834,1.31835254095936,1.16962529453818,1.28292550538364,5.67598090475395,2.87953935597065,2.61945448201494
184,"NCU04934","K27 lost only",1.05702622948947,1.12975062381048,2.9671950876464,0.750791236257137,0.799784560049808,0.905585791827391,1.77962015516565,1.1445155084285,1.03285132187231
185,"NCU05055","K27 lost only",0.773302710297896,1.39500002037776,2.68488815313253,0.54079496764021,0.597266656543513,1.07840576801862,4.89046910119612,3.09930898894121,1.86579063044467
186,"NCU07653","K27 lost only",0.951698542436954,1.21596279294195,2.68349644667641,0.562308919995998,0.579977819845288,0.916167563442857,5.89142426111091,4.84151352536814,3.38284419205059
187,"NCU07084","K27 lost only",1.5541016531843,0.470427879985228,-0.473441956490069,1.01044255735308,0.770774519970975,1.4130400619604,5.80291668229083,3.35069536633543,4.20580435668616
188,"NCU03473","K27 lost only",1.30404415209766,0.689615719268382,-0.800550459935211,1.35190155207801,1.26041686128571,1.82116194868108,3.47974902758577,2.58201251071246,1.86151256199205
189,"NCU09275","K27 lost only",0.88861804025954,1.09753346523724,0.922632195412517,0.495586031626205,0.428071685549671,1.17609807378932,5.85003519363864,3.08113940514596,2.46127467451692
190,"NCU07085","K27 lost only",1.36149995957805,0.43986009496941,-0.585848825853112,0.930052149401026,0.666608605222556,1.23657743350223,5.64501055838955,4.46631301470642,2.88007821557695
191,"NCU03474","K27 lost only",1.08378417114514,0.707777828613907,-0.578925334724585,1.16665923034806,1.06419780118921,1.7017270934241,2.29717115939324,0.735921946225494,0.979783621858898
192,"NCU08546","K27 lost only",1.11899786588739,0.643894471525357,2.89499732755555,1.07679159180566,0.991473316220023,1.40210358960313,6.44744940645696,4.79363459761657,1.15544418179404
193,"NCU05466","K27 lost only",0.120477183281377,1.52508329213661,0.690030154483233,0.971295132788573,1.09682182639439,1.6585539212168,1.86194945784268,1.84184154216314,4.70936463288755
194,"NCU09834","K27 lost only",0.213766804636599,1.36607588385812,2.9293022579823,1.36866433165894,1.16172544077396,2.15083292368746,4.19546510851639,3.98579814188193,2.46088500677244
195,"NCU17263","K27 lost only",0.560126758031978,0.911425837424894,0.620324691539799,0.791546316512578,0.97054152603049,1.24189204126997,-1.41092708435233,-1.37863583723511,0.621948590706421
196,"NCU04870","K27 lost only",0.84416747879345,0.615680944369024,3.39398450563135,1.26364437229783,1.19468769081106,1.69702108552777,9.83239727807198,10.520714974691,3.66994081692087
197,"NCU04853","K27 lost only",0.563844431276397,0.719437073406307,3.14230585075344,0.778957041288599,0.508651566699962,1.34699115660955,4.3336418029136,2.20982880901382,1.79289498513568
198,"NCU03475","K27 lost only",0.772682837975955,0.451077609260607,-0.25767772799846,1.0303678331963,1.04403170892485,1.47332675550329,4.20824539645023,2.56482100992095,1.01314092323349
199,"NCU15640","K27 lost only",0.609704519748925,0.540858701249232,-0.988642102124492,0.516081848706339,0.571109940577529,1.0434838176011,0,0,0
200,"NCU08547","K27 lost only",0.762177564158378,0.360168536460958,2.63118495067503,1.04485531289844,0.966893182324099,1.4601238366916,5.13640952758145,6.78654560164173,3.47214594476607
201,"NCU09277","K27 lost only",0.789580684392674,0.180514620294393,0.945797092514192,-0.451599304087413,-0.86148715456234,-0.520479764159276,0.379453691536307,0.0144086417072376,0.634310021406393
202,"NCU06898","K27 lost only",0.426438751930211,0.472561495159514,-0.57977262081519,0.780786058811217,0.88034808093448,1.75891297317874,5.36627714408843,2.75607081037532,2.46128803786347
203,"NCU06897","K27 lost only",0.326975739418611,0.547078176435339,-0.462981831136029,1.15983399150555,1.07218180675579,1.91066572728596,6.71019494053481,4.4311945076909,2.46124842155522
204,"NCU17161","K27 lost only",0.338806140812172,0.533209225203247,0.0266099612321632,1.24853467109823,1.18163560193847,1.88041497913668,3.4414979112646,0.755796111574503,2.46099286479543
205,"NCU09452","K27 lost only",0.177554825994657,0.57597814262753,0.416871408036683,1.21707006336447,1.03877000514742,1.51700767602734,3.77343376932054,3.08413563754153,2.46101804634753
206,"NCU07054","K27 lost only",0.602631252620474,0.142725897603166,-0.366935568640284,1.10747538552422,0.905670565372498,1.37013341081864,5.17678927156192,4.8826794727207,3.12488548289085
207,"NCU06901","K27 lost only",0.241161111259635,0.428796261988724,-0.723194333629066,1.02105220431792,0.967843741671111,1.75868618455911,5.7759813883857,1.97885449631222,2.46146809499852
208,"NCU05769","K27 lost only",-0.109629950735537,0.752320720213339,0.777455347887008,0.808039207506759,1.07973376032973,1.8613844683817,4.84234052743753,2.64429599048526,2.4609793096893
209,"NCU06886","K27 lost only",-0.142890034654571,0.297192203466369,-0.804222086437538,0.789074727325727,0.846105126626133,1.24822169578569,7.52779949089416,3.44839896172691,3.11221409063115
210,"NCU12044","K27 lost only",0.0685823917900587,0.0511673133782735,-0.419841354231343,0.928018709319083,1.04486114088728,1.64200954509774,2.40051384904692,1.48645186788873,2.46121593946736
211,"NCU06896","K27 lost only",-0.11228634605822,0.228810277824276,-0.416793367990561,1.14732629400484,1.09740128315074,2.13504880991953,8.20609424443986,4.6672648943504,2.46127123235106
212,"NCU17170","K27 lost only",0.0444375632522797,0.0155259508780213,-0.608251744224706,0.820508472802621,0.527464732244727,1.62262911829333,2.84246008003403,0.75540432112661,2.46089798346153
213,"NCU06887","K27 lost only",-0.258948589150943,0.194866347206957,-0.715525888696367,1.16235182968589,0.970428071822813,1.58389949931939,5.82858886974603,5.39565528272946,2.46134523493104
214,"NCU04871","K27 lost only",0.0222516074867979,-0.195262609680614,3.39116676091866,0.837197599837411,0.597205538745383,1.3313458210909,0.75743162830744,1.10580457703062,-0.306202390445168
215,"gh81-1","K27 lost only",0.165919469107369,-0.474908519166632,-0.0680861266573035,0.602713442606751,0.369881027988943,0.922939195369321,1.56676781302116,1.61989295361617,1.98291955466202
216,"NCU08833","K27 lost only",-0.279350627104502,-0.076582894349168,-0.799207646680699,0.661777652532493,0.842971205809592,1.50419435844498,3.1442776378085,1.93910204353923,2.51673836493203
217,"NCU06885","K27 lost only",-0.408461467732726,-0.0119827745551007,-0.801097769301078,1.0383107521489,0.886337857583414,1.51027142957499,4.42084081076591,2.34578502482796,3.67749268185757
218,"NCU06888","K27 lost only",-0.13278283472418,-0.328666890761578,-0.506018611788132,1.09054419355706,0.847612276959563,1.75699595728331,7.9950238463104,5.69125643622049,2.46128378864681
219,"NCU06903","K27 lost only",-0.410625465778007,-0.132280163320918,-0.472331734702433,0.681637513820573,0.521427816005389,1.53565138802159,6.28793897185598,4.94268522178752,2.87048314148445
220,"NCU08835","K27 lost only",-0.396066543628735,-0.43673164324147,-0.899503711864204,0.774116289021733,0.664532468585569,1.20151357990566,8.03310457540357,5.46098779185201,2.88888615750908
221,"NCU17172","K27 lost only",-0.73528860030288,-0.247066836862014,-0.971271390830068,1.17835938916162,1.12381268026272,1.80578032872351,5.63768203208974,2.75899672422556,2.4613096309418
222,"NCU05469","K27 lost only",-0.759304276185519,-0.2332926753052,-0.499560297926879,1.28114781164261,1.25071132309999,1.81020490750778,5.56425797699086,3.60302936102663,3.13491920824923
223,"NCU08834","K27 lost only",-0.834184417650676,-0.248668302679354,-0.622392125932881,0.778784458751516,0.965373793476715,1.65964391482487,5.62230286219211,4.35938492146958,0.90170258101754
224,"NCU05467","K27 lost only",-0.757687219197988,-0.445810481662259,-0.939498210696284,0.956384281181345,0.967493305493372,1.47666212260262,4.73898197715955,3.3683686358347,4.18767021935342
225,"NCU08836","K27 lost only",-0.753008252691277,-0.53189861519203,-0.795006153815834,0.820303009552706,0.810638577957474,1.31760265243197,4.23211363796292,2.64269876757021,3.17296346155052
226,"NCU08829","K27 lost only",-0.874842988339293,-0.485514554545744,-0.646343487410274,0.986742178113458,1.19066879805771,1.59574135066149,2.41194871431111,0.374633511971849,0.349335272636291
227,"NCU08832","K27 lost only",-1.11894040223847,-0.301048823341366,-0.660428611575112,0.99629667502587,1.20190687817182,1.52144064440702,4.02843049546712,3.75475849494903,1.2364855754503
228,"NCU16876","K27 lost only",-1.00260466980577,-0.665151949071302,-0.806656291383637,0.572007121001887,0.909448816229949,1.23445820547867,6.78685511055305,5.28210231551779,2.57215982509158
229,"NCU08830","K27 lost only",-1.00790897932644,-0.728386419648204,-0.815206087782141,0.563795745260424,0.756341272338575,1.2345441339563,5.59167005069869,5.3772517662629,3.46454758350861
